id,loss
854,0.0
855,0.0
856,0.0
857,0.0
860,0.0
867,0.0
870,0.0
871,0.0
878,0.0
881,0.0
882,0.0
887,0.0
890,0.0
892,0.0
893,0.0
894,0.0
895,0.0
898,0.0
900,0.0
902,0.0
903,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
912,0.0
914,0.0
915,0.0
917,0.0
919,0.0
920,0.0
921,0.0
926,0.0
930,0.0
936,0.0
937,0.0
938,0.0
939,0.0
946,0.0
951,0.0
953,0.0
958,0.0
961,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
980,0.0
982,0.0
985,0.0
987,0.0
988,0.0
991,0.0
992,0.0
993,0.0
996,0.0
997,0.0
1001,0.0
1009,0.0
1013,0.0
1014,0.0
1015,0.0
1017,0.0
1020,0.0
1026,0.0
1027,0.0
1030,0.0
1032,0.0
1037,0.0
1039,0.0
1041,0.0
1043,0.0
1046,0.0
1049,0.0
1050,0.0
1052,0.0
1053,0.0
1062,0.0
1065,0.0
1068,0.0
1070,0.0
1075,0.0
1079,0.0
1081,0.0
1082,0.0
1086,0.0
1087,0.0
1090,0.0
1092,0.0
1094,0.0
1095,0.0
1099,0.0
1104,0.0
1107,0.0
1110,0.0
1112,0.0
1117,0.0
1119,0.0
1125,0.0
1128,0.0
1129,0.0
1131,0.0
1134,0.0
1139,0.0
1141,0.0
1148,0.0
1151,0.0
1155,0.0
1156,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1181,0.0
1186,0.0
1187,0.0
1189,0.0
1194,0.0
1195,0.0
1198,0.0
1203,0.0
1205,0.0
1206,0.0
1210,0.0
1211,0.0
1213,0.0
1215,0.0
1224,0.0
1226,0.0
1230,0.0
1236,0.0
1237,0.0
1240,0.0
1246,0.0
1256,0.0
1257,0.0
1261,0.0
1266,0.0
1270,0.0
1272,0.0
1273,0.0
1274,0.0
1276,0.0
1278,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1288,0.0
1291,0.0
1296,0.0
1297,0.0
1298,0.0
1302,0.0
1309,0.0
1311,0.0
1317,0.0
1319,0.0
1322,0.0
1329,0.0
1333,0.0
1337,0.0
1338,0.0
1339,0.0
1343,0.0
1345,0.0
1349,0.0
1350,0.0
1364,0.0
1366,0.0
1367,0.0
1369,0.0
1370,0.0
1372,0.0
1379,0.0
1386,0.0
1389,0.0
1391,0.0
1392,0.0
1396,0.0
1399,0.0
1400,0.0
1407,0.0
1412,0.0
1413,0.0
1414,0.0
1416,0.0
1417,0.0
1420,0.0
1423,0.0
1428,0.0
1430,0.0
1432,0.0
1434,0.0
1435,0.0
1439,0.0
1440,0.0
1442,0.0
1447,0.0
1456,0.0
1460,0.0
1466,0.0
1467,0.0
1470,0.0
1472,0.0
1476,0.0
1477,0.0
1487,0.0
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1503,0.0
1505,0.0
1511,0.0
1522,0.0
1524,0.0
1526,0.0
1531,0.0
1533,0.0
1535,0.0
1537,0.0
1538,0.0
1540,0.0
1543,0.0
1544,0.0
1548,0.0
1566,0.0
1571,0.0
1572,0.0
1574,0.0
1577,0.0
1578,0.0
1580,0.0
1582,0.0
1584,0.0
1586,0.0
1589,0.0
1601,0.0
1606,0.0
1611,0.0
1613,0.0
1614,0.0
1615,0.0
1621,0.0
1622,0.0
1623,0.0
1630,0.0
1637,0.0
1642,0.0
1648,0.0
1652,0.0
1657,0.0
1658,0.0
1659,0.0
1661,0.0
1662,0.0
1663,0.0
1666,0.0
1668,0.0
1671,0.0
1674,0.0
1680,0.0
1681,0.0
1688,0.0
1700,0.0
1702,0.0
1703,0.0
1704,0.0
1707,0.0
1709,0.0
1714,0.0
1717,0.0
1718,0.0
1721,0.0
1723,0.0
1725,0.0
1726,0.0
1732,0.0
1733,0.0
1735,0.0
1738,0.0
1740,0.0
1741,0.0
1742,0.0
1748,0.0
1754,0.0
1755,0.0
1757,0.0
1761,0.0
1765,0.0
1767,0.0
1768,0.0
1774,0.0
1776,0.0
1778,0.0
1779,0.0
1781,0.0
1795,0.0
1797,0.0
1802,0.0
1804,0.0
1806,0.0
1809,0.0
1814,0.0
1815,0.0
1823,0.0
1824,0.0
1826,0.0
1829,0.0
1845,0.0
1847,0.0
1849,0.0
1850,0.0
1859,0.0
1860,0.0
1861,0.0
1864,0.0
1866,0.0
1875,0.0
1877,0.0
1879,0.0
1887,0.0
1891,0.0
1893,0.0
1896,0.0
1897,0.0
1904,0.0
1907,0.0
1909,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1931,0.0
1934,0.0
1936,0.0
1939,0.0
1946,0.0
1949,0.0
1951,0.0
1954,0.0
1956,0.0
1957,0.0
1961,0.0
1963,0.0
1964,0.0
1965,0.0
1970,0.0
1971,0.0
1972,0.0
1977,0.0
1978,0.0
1982,0.0
1983,0.0
1988,0.0
1993,0.0
1996,0.0
1997,0.0
2002,0.0
2003,0.0
2005,0.0
2010,0.0
2013,0.0
2018,0.0
2023,0.0
2043,0.0
2044,0.0
2046,0.0
2058,0.0
2060,0.0
2061,0.0
2063,0.0
2067,0.0
2072,0.0
2075,0.0
2076,0.0
2083,0.0
2084,0.0
2086,0.0
2087,0.0
2091,0.0
2092,0.0
2098,0.0
2099,0.0
2103,0.0
2104,0.0
2107,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2121,0.0
2123,0.0
2130,0.0
2134,0.0
2138,0.0
2141,0.0
2146,0.0
2148,0.0
2149,0.0
2154,0.0
2157,0.0
2158,0.0
2159,0.0
2162,0.0
2167,0.0
2171,0.0
2175,0.0
2178,0.0
2180,0.0
2186,0.0
2192,0.0
2193,0.0
2197,0.0
2198,0.0
2203,0.0
2205,0.0
2207,0.0
2213,0.0
2215,0.0
2216,0.0
2218,0.0
2220,0.0
2229,0.0
2232,0.0
2233,0.0
2234,0.0
2237,0.0
2240,0.0
2241,0.0
2246,0.0
2249,0.0
2251,0.0
2255,0.0
2257,0.0
2261,0.0
2264,0.0
2269,0.0
2271,0.0
2272,0.0
2278,0.0
2286,0.0
2287,0.0
2293,0.0
2294,0.0
2298,0.0
2303,0.0
2305,0.0
2308,0.0
2310,0.0
2311,0.0
2320,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2327,0.0
2328,0.0
2331,0.0
2332,0.0
2335,0.0
2339,0.0
2343,0.0
2345,0.0
2352,0.0
2356,0.0
2357,0.0
2365,0.0
2373,0.0
2375,0.0
2379,0.0
2380,0.0
2385,0.0
2390,0.0
2393,0.0
2398,0.0
2399,0.0
2402,0.0
2405,0.0
2406,0.0
2408,0.0
2410,0.0
2412,0.0
2419,0.0
2423,0.0
2431,0.0
2437,0.0
2441,0.0
2443,0.0
2453,0.0
2454,0.0
2455,0.0
2459,0.0
2464,0.0
2465,0.0
2466,0.0
2473,0.0
2474,0.0
2476,0.0
2477,0.0
2486,0.0
2490,0.0
2491,0.0
2493,0.0
2495,0.0
2500,0.0
2506,0.0
2508,0.0
2517,0.0
2518,0.0
2520,0.0
2525,0.0
2527,0.0
2531,0.0
2533,0.0
2541,0.0
2547,0.0
2550,0.0
2554,0.0
2559,0.0
2560,0.0
2561,0.0
2565,0.0
2568,0.0
2569,0.0
2570,0.0
2576,0.0
2578,0.0
2579,0.0
2580,0.0
2585,0.0
2590,0.0
2591,0.0
2594,0.0
2600,0.0
2605,0.0
2606,0.0
2608,0.0
2616,0.0
2617,0.0
2619,0.0
2622,0.0
2623,0.0
2625,0.0
2632,0.0
2634,0.0
2639,0.0
2645,0.0
2652,0.0
2655,0.0
2656,0.0
2658,0.0
2660,0.0
2661,0.0
2669,0.0
2672,0.0
2675,0.0
2681,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2697,0.0
2698,0.0
2709,0.0
2712,0.0
2718,0.0
2719,0.0
2722,0.0
2724,0.0
2728,0.0
2729,0.0
2734,0.0
2735,0.0
2737,0.0
2741,0.0
2742,0.0
2747,0.0
2748,0.0
2749,0.0
2756,0.0
2758,0.0
2763,0.0
2770,0.0
2771,0.0
2779,0.0
2780,0.0
2792,0.0
2793,0.0
2794,0.0
2795,0.0
2797,0.0
2798,0.0
2799,0.0
2802,0.0
2806,0.0
2810,0.0
2812,0.0
2824,0.0
2831,0.0
2832,0.0
2838,0.0
2840,0.0
2841,0.0
2842,0.0
2848,0.0
2850,0.0
2852,0.0
2855,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2865,0.0
2871,0.0
2872,0.0
2874,0.0
2880,0.0
2882,0.0
2883,0.0
2885,0.0
2891,0.0
2898,0.0
2902,0.0
2904,0.0
2922,0.0
2925,0.0
2928,0.0
2935,0.0
2938,0.0
2940,0.0
2950,0.0
2951,0.0
2953,0.0
2955,0.0
2959,0.0
2967,0.0
2968,0.0
2969,0.0
2976,0.0
2978,0.0
2981,0.0
2988,0.0
2989,0.0
2994,0.0
2999,0.0
3000,0.0
3010,0.0
3011,0.0
3015,0.0
3016,0.0
3018,0.0
3019,0.0
3022,0.0
3024,0.0
3031,0.0
3032,0.0
3033,0.0
3039,0.0
3041,0.0
3042,0.0
3051,0.0
3058,0.0
3061,0.0
3062,0.0
3066,0.0
3068,0.0
3072,0.0
3073,0.0
3074,0.0
3080,0.0
3083,0.0
3089,0.0
3093,0.0
3095,0.0
3098,0.0
3101,0.0
3104,0.0
3106,0.0
3109,0.0
3111,0.0
3113,0.0
3114,0.0
3116,0.0
3117,0.0
3119,0.0
3125,0.0
3126,0.0
3127,0.0
3129,0.0
3130,0.0
3131,0.0
3135,0.0
3137,0.0
3139,0.0
3142,0.0
3148,0.0
3150,0.0
3156,0.0
3162,0.0
3164,0.0
3166,0.0
3167,0.0
3168,0.0
3174,0.0
3179,0.0
3185,0.0
3187,0.0
3188,0.0
3193,0.0
3195,0.0
3198,0.0
3206,0.0
3211,0.0
3213,0.0
3215,0.0
3218,0.0
3223,0.0
3224,0.0
3227,0.0
3231,0.0
3233,0.0
3238,0.0
3242,0.0
3244,0.0
3246,0.0
3247,0.0
3248,0.0
3252,0.0
3253,0.0
3255,0.0
3256,0.0
3257,0.0
3268,0.0
3272,0.0
3274,0.0
3276,0.0
3277,0.0
3280,0.0
3283,0.0
3290,0.0
3292,0.0
3294,0.0
3298,0.0
3301,0.0
3304,0.0
3310,0.0
3316,0.0
3317,0.0
3318,0.0
3321,0.0
3326,0.0
3329,0.0
3331,0.0
3332,0.0
3333,0.0
3336,0.0
3338,0.0
3341,0.0
3342,0.0
3345,0.0
3346,0.0
3349,0.0
3351,0.0
3357,0.0
3360,0.0
3362,0.0
3365,0.0
3371,0.0
3372,0.0
3375,0.0
3379,0.0
3386,0.0
3389,0.0
3390,0.0
3391,0.0
3402,0.0
3404,0.0
3406,0.0
3408,0.0
3411,0.0
3415,0.0
3419,0.0
3424,0.0
3425,0.0
3426,0.0
3428,0.0
3436,0.0
3438,0.0
3440,0.0
3447,0.0
3448,0.0
3451,0.0
3452,0.0
3460,0.0
3462,0.0
3465,0.0
3471,0.0
3472,0.0
3473,0.0
3474,0.0
3485,0.0
3487,0.0
3488,0.0
3489,0.0
3490,0.0
3491,0.0
3493,0.0
3496,0.0
3497,0.0
3504,0.0
3505,0.0
3516,0.0
3519,0.0
3521,0.0
3525,0.0
3527,0.0
3528,0.0
3529,0.0
3530,0.0
3533,0.0
3536,0.0
3548,0.0
3549,0.0
3550,0.0
3553,0.0
3556,0.0
3561,0.0
3562,0.0
3563,0.0
3564,0.0
3566,0.0
3568,0.0
3569,0.0
3571,0.0
3581,0.0
3586,0.0
3587,0.0
3588,0.0
3591,0.0
3596,0.0
3599,0.0
3603,0.0
3612,0.0
3616,0.0
3620,0.0
3625,0.0
3626,0.0
3633,0.0
3635,0.0
3636,0.0
3639,0.0
3644,0.0
3646,0.0
3648,0.0
3652,0.0
3662,0.0
3665,0.0
3667,0.0
3670,0.0
3671,0.0
3673,0.0
3676,0.0
3679,0.0
3682,0.0
3687,0.0
3688,0.0
3691,0.0
3692,0.0
3696,0.0
3702,0.0
3705,0.0
3707,0.0
3709,0.0
3710,0.0
3711,0.0
3715,0.0
3717,0.0
3720,0.0
3724,0.0
3725,0.0
3735,0.0
3736,0.0
3737,0.0
3745,0.0
3746,0.0
3751,0.0
3753,0.0
3756,0.0
3759,0.0
3761,0.0
3764,0.0
3766,0.0
3768,0.0
3771,0.0
3774,0.0
3782,0.0
3788,0.0
3789,0.0
3791,0.0
3792,0.0
3794,0.0
3795,0.0
3799,0.0
3802,0.0
3803,0.0
3811,0.0
3817,0.0
3821,0.0
3824,0.0
3825,0.0
3832,0.0
3843,0.0
3844,0.0
3846,0.0
3853,0.0
3854,0.0
3862,0.0
3863,0.0
3869,0.0
3870,0.0
3876,0.0
3886,0.0
3887,0.0
3889,0.0
3890,0.0
3898,0.0
3899,0.0
3904,0.0
3905,0.0
3906,0.0
3907,0.0
3910,0.0
3911,0.0
3912,0.0
3914,0.0
3920,0.0
3925,0.0
3926,0.0
3927,0.0
3930,0.0
3934,0.0
3937,0.0
3938,0.0
3946,0.0
3953,0.0
3954,0.0
3955,0.0
3956,0.0
3959,0.0
3960,0.0
3968,0.0
3969,0.0
3970,0.0
3981,0.0
3982,0.0
3984,0.0
3988,0.0
3990,0.0
3993,0.0
3994,0.0
3996,0.0
3999,0.0
4009,0.0
4014,0.0
4015,0.0
4022,0.0
4024,0.0
4027,0.0
4030,0.0
4032,0.0
4034,0.0
4036,0.0
4041,0.0
4044,0.0
4049,0.0
4050,0.0
4051,0.0
4052,0.0
4054,0.0
4055,0.0
4058,0.0
4068,0.0
4069,0.0
4070,0.0
4072,0.0
4076,0.0
4078,0.0
4084,0.0
4086,0.0
4088,0.0
4099,0.0
4101,0.0
4102,0.0
4103,0.0
4111,0.0
4112,0.0
4113,0.0
4115,0.0
4119,0.0
4125,0.0
4126,0.0
4132,0.0
4134,0.0
4135,0.0
4136,0.0
4143,0.0
4145,0.0
4147,0.0
4148,0.0
4154,0.0
4157,0.0
4160,0.0
4161,0.0
4162,0.0
4164,0.0
4166,0.0
4171,0.0
4174,0.0
4177,0.0
4184,0.0
4192,0.0
4197,0.0
4206,0.0
4208,0.0
4209,0.0
4211,0.0
4214,0.0
4217,0.0
4220,0.0
4222,0.0
4224,0.0
4230,0.0
4232,0.0
4233,0.0
4236,0.0
4238,0.0
4246,0.0
4247,0.0
4250,0.0
4251,0.0
4252,0.0
4254,0.0
4255,0.0
4266,0.0
4269,0.0
4270,0.0
4275,0.0
4278,0.0
4279,0.0
4282,0.0
4285,0.0
4286,0.0
4289,0.0
4297,0.0
4298,0.0
4300,0.0
4303,0.0
4304,0.0
4310,0.0
4311,0.0
4312,0.0
4322,0.0
4326,0.0
4328,0.0
4333,0.0
4338,0.0
4340,0.0
4342,0.0
4344,0.0
4345,0.0
4349,0.0
4353,0.0
4354,0.0
4361,0.0
4362,0.0
4367,0.0
4369,0.0
4372,0.0
4373,0.0
4381,0.0
4383,0.0
4384,0.0
4385,0.0
4386,0.0
4388,0.0
4389,0.0
4394,0.0
4396,0.0
4398,0.0
4399,0.0
4401,0.0
4405,0.0
4406,0.0
4407,0.0
4409,0.0
4419,0.0
4420,0.0
4423,0.0
4426,0.0
4427,0.0
4428,0.0
4441,0.0
4445,0.0
4453,0.0
4454,0.0
4460,0.0
4462,0.0
4463,0.0
4464,0.0
4466,0.0
4468,0.0
4470,0.0
4472,0.0
4473,0.0
4476,0.0
4487,0.0
4493,0.0
4495,0.0
4499,0.0
4506,0.0
4509,0.0
4511,0.0
4512,0.0
4518,0.0
4520,0.0
4526,0.0
4532,0.0
4538,0.0
4540,0.0
4543,0.0
4545,0.0
4546,0.0
4555,0.0
4558,0.0
4561,0.0
4565,0.0
4566,0.0
4568,0.0
4571,0.0
4574,0.0
4576,0.0
4579,0.0
4580,0.0
4581,0.0
4583,0.0
4586,0.0
4589,0.0
4600,0.0
4603,0.0
4604,0.0
4606,0.0
4609,0.0
4610,0.0
4611,0.0
4612,0.0
4614,0.0
4616,0.0
4617,0.0
4622,0.0
4623,0.0
4624,0.0
4626,0.0
4627,0.0
4634,0.0
4637,0.0
4639,0.0
4640,0.0
4641,0.0
4642,0.0
4645,0.0
4647,0.0
4649,0.0
4651,0.0
4655,0.0
4665,0.0
4668,0.0
4669,0.0
4673,0.0
4674,0.0
4675,0.0
4682,0.0
4685,0.0
4686,0.0
4687,0.0
4694,0.0
4695,0.0
4696,0.0
4699,0.0
4701,0.0
4702,0.0
4704,0.0
4707,0.0
4708,0.0
4709,0.0
4710,0.0
4711,0.0
4716,0.0
4718,0.0
4720,0.0
4723,0.0
4727,0.0
4733,0.0
4734,0.0
4735,0.0
4737,0.0
4738,0.0
4741,0.0
4743,0.0
4747,0.0
4748,0.0
4750,0.0
4751,0.0
4760,0.0
4768,0.0
4773,0.0
4778,0.0
4782,0.0
4783,0.0
4788,0.0
4790,0.0
4795,0.0
4796,0.0
4801,0.0
4802,0.0
4804,0.0
4811,0.0
4814,0.0
4815,0.0
4817,0.0
4819,0.0
4822,0.0
4827,0.0
4828,0.0
4833,0.0
4834,0.0
4836,0.0
4838,0.0
4848,0.0
4858,0.0
4859,0.0
4862,0.0
4864,0.0
4870,0.0
4876,0.0
4883,0.0
4884,0.0
4889,0.0
4894,0.0
4901,0.0
4902,0.0
4906,0.0
4908,0.0
4912,0.0
4918,0.0
4923,0.0
4924,0.0
4930,0.0
4932,0.0
4936,0.0
4937,0.0
4942,0.0
4945,0.0
4947,0.0
4951,0.0
4957,0.0
4961,0.0
4962,0.0
4968,0.0
4969,0.0
4973,0.0
4974,0.0
4983,0.0
4986,0.0
4987,0.0
4990,0.0
5001,0.0
5003,0.0
5006,0.0
5008,0.0
5012,0.0
5013,0.0
5014,0.0
5023,0.0
5029,0.0
5033,0.0
5036,0.0
5038,0.0
5039,0.0
5041,0.0
5046,0.0
5050,0.0
5055,0.0
5057,0.0
5058,0.0
5059,0.0
5060,0.0
5069,0.0
5071,0.0
5072,0.0
5076,0.0
5078,0.0
5081,0.0
5083,0.0
5085,0.0
5087,0.0
5089,0.0
5091,0.0
5095,0.0
5096,0.0
5101,0.0
5102,0.0
5105,0.0
5108,0.0
5111,0.0
5112,0.0
5115,0.0
5119,0.0
5120,0.0
5123,0.0
5127,0.0
5129,0.0
5134,0.0
5137,0.0
5139,0.0
5140,0.0
5146,0.0
5150,0.0
5159,0.0
5161,0.0
5165,0.0
5166,0.0
5174,0.0
5175,0.0
5176,0.0
5177,0.0
5186,0.0
5188,0.0
5193,0.0
5195,0.0
5197,0.0
5198,0.0
5199,0.0
5202,0.0
5203,0.0
5204,0.0
5206,0.0
5208,0.0
5209,0.0
5210,0.0
5214,0.0
5220,0.0
5221,0.0
5229,0.0
5234,0.0
5235,0.0
5236,0.0
5240,0.0
5249,0.0
5250,0.0
5257,0.0
5259,0.0
5261,0.0
5262,0.0
5265,0.0
5269,0.0
5270,0.0
5287,0.0
5288,0.0
5289,0.0
5290,0.0
5291,0.0
5292,0.0
5294,0.0
5295,0.0
5308,0.0
5309,0.0
5318,0.0
5322,0.0
5328,0.0
5330,0.0
5333,0.0
5339,0.0
5344,0.0
5349,0.0
5350,0.0
5351,0.0
5353,0.0
5356,0.0
5365,0.0
5368,0.0
5369,0.0
5377,0.0
5378,0.0
5381,0.0
5394,0.0
5395,0.0
5396,0.0
5397,0.0
5399,0.0
5401,0.0
5402,0.0
5404,0.0
5405,0.0
5407,0.0
5410,0.0
5412,0.0
5413,0.0
5416,0.0
5418,0.0
5419,0.0
5420,0.0
5421,0.0
5423,0.0
5426,0.0
5428,0.0
5430,0.0
5443,0.0
5452,0.0
5455,0.0
5468,0.0
5469,0.0
5476,0.0
5478,0.0
5479,0.0
5481,0.0
5487,0.0
5491,0.0
5492,0.0
5495,0.0
5496,0.0
5500,0.0
5504,0.0
5505,0.0
5511,0.0
5512,0.0
5514,0.0
5523,0.0
5525,0.0
5526,0.0
5527,0.0
5530,0.0
5532,0.0
5537,0.0
5538,0.0
5539,0.0
5546,0.0
5548,0.0
5549,0.0
5550,0.0
5554,0.0
5555,0.0
5559,0.0
5561,0.0
5568,0.0
5571,0.0
5572,0.0
5575,0.0
5578,0.0
5586,0.0
5587,0.0
5589,0.0
5592,0.0
5593,0.0
5596,0.0
5599,0.0
5600,0.0
5601,0.0
5607,0.0
5609,0.0
5612,0.0
5618,0.0
5619,0.0
5620,0.0
5621,0.0
5624,0.0
5625,0.0
5626,0.0
5629,0.0
5632,0.0
5634,0.0
5639,0.0
5641,0.0
5644,0.0
5647,0.0
5649,0.0
5650,0.0
5651,0.0
5652,0.0
5654,0.0
5657,0.0
5661,0.0
5663,0.0
5664,0.0
5670,0.0
5671,0.0
5672,0.0
5681,0.0
5682,0.0
5685,0.0
5686,0.0
5689,0.0
5694,0.0
5696,0.0
5699,0.0
5701,0.0
5702,0.0
5706,0.0
5711,0.0
5712,0.0
5715,0.0
5723,0.0
5724,0.0
5725,0.0
5736,0.0
5739,0.0
5740,0.0
5744,0.0
5750,0.0
5751,0.0
5756,0.0
5757,0.0
5758,0.0
5759,0.0
5764,0.0
5771,0.0
5775,0.0
5776,0.0
5779,0.0
5784,0.0
5785,0.0
5790,0.0
5792,0.0
5802,0.0
5803,0.0
5805,0.0
5806,0.0
5810,0.0
5813,0.0
5815,0.0
5824,0.0
5825,0.0
5832,0.0
5834,0.0
5840,0.0
5841,0.0
5848,0.0
5849,0.0
5851,0.0
5852,0.0
5854,0.0
5855,0.0
5857,0.0
5860,0.0
5863,0.0
5867,0.0
5868,0.0
5872,0.0
5873,0.0
5876,0.0
5878,0.0
5880,0.0
5881,0.0
5888,0.0
5890,0.0
5891,0.0
5892,0.0
5893,0.0
5894,0.0
5895,0.0
5897,0.0
5903,0.0
5906,0.0
5917,0.0
5922,0.0
5924,0.0
5928,0.0
5929,0.0
5932,0.0
5933,0.0
5935,0.0
5936,0.0
5942,0.0
5945,0.0
5947,0.0
5950,0.0
5951,0.0
5954,0.0
5955,0.0
5959,0.0
5960,0.0
5963,0.0
5974,0.0
5980,0.0
5984,0.0
5986,0.0
5992,0.0
5995,0.0
5999,0.0
6001,0.0
6002,0.0
6007,0.0
6009,0.0
6011,0.0
6012,0.0
6014,0.0
6015,0.0
6016,0.0
6018,0.0
6023,0.0
6027,0.0
6029,0.0
6030,0.0
6031,0.0
6038,0.0
6041,0.0
6042,0.0
6046,0.0
6048,0.0
6052,0.0
6058,0.0
6062,0.0
6066,0.0
6070,0.0
6071,0.0
6074,0.0
6076,0.0
6077,0.0
6081,0.0
6085,0.0
6086,0.0
6088,0.0
6095,0.0
6098,0.0
6100,0.0
6103,0.0
6107,0.0
6109,0.0
6111,0.0
6114,0.0
6117,0.0
6118,0.0
6119,0.0
6124,0.0
6130,0.0
6133,0.0
6134,0.0
6135,0.0
6136,0.0
6138,0.0
6139,0.0
6144,0.0
6145,0.0
6148,0.0
6150,0.0
6153,0.0
6156,0.0
6158,0.0
6159,0.0
6160,0.0
6171,0.0
6172,0.0
6179,0.0
6180,0.0
6181,0.0
6185,0.0
6192,0.0
6198,0.0
6199,0.0
6200,0.0
6207,0.0
6213,0.0
6215,0.0
6217,0.0
6219,0.0
6226,0.0
6228,0.0
6232,0.0
6233,0.0
6235,0.0
6237,0.0
6238,0.0
6242,0.0
6250,0.0
6254,0.0
6256,0.0
6265,0.0
6266,0.0
6267,0.0
6268,0.0
6272,0.0
6279,0.0
6282,0.0
6290,0.0
6292,0.0
6294,0.0
6299,0.0
6302,0.0
6305,0.0
6315,0.0
6318,0.0
6323,0.0
6324,0.0
6330,0.0
6331,0.0
6334,0.0
6339,0.0
6343,0.0
6345,0.0
6351,0.0
6353,0.0
6356,0.0
6361,0.0
6362,0.0
6365,0.0
6370,0.0
6371,0.0
6372,0.0
6373,0.0
6374,0.0
6379,0.0
6383,0.0
6386,0.0
6389,0.0
6396,0.0
6397,0.0
6398,0.0
6402,0.0
6406,0.0
6409,0.0
6426,0.0
6434,0.0
6436,0.0
6440,0.0
6441,0.0
6442,0.0
6443,0.0
6447,0.0
6457,0.0
6467,0.0
6473,0.0
6477,0.0
6480,0.0
6481,0.0
6483,0.0
6485,0.0
6486,0.0
6487,0.0
6488,0.0
6493,0.0
6494,0.0
6498,0.0
6499,0.0
6500,0.0
6508,0.0
6509,0.0
6516,0.0
6517,0.0
6518,0.0
6520,0.0
6527,0.0
6536,0.0
6540,0.0
6544,0.0
6548,0.0
6551,0.0
6552,0.0
6554,0.0
6555,0.0
6558,0.0
6562,0.0
6564,0.0
6566,0.0
6571,0.0
6572,0.0
