id,loss
773,4396.59335937
774,2056.37851563
776,1563.30991211
788,3210.91230469
790,2717.98720703
794,1006.17897949
801,3018.36396484
802,1476.39606934
805,1233.55131836
809,5139.58242188
812,1652.11625977
825,2324.58867187
828,2313.09233398
830,1458.10322266
833,1219.53632812
850,5948.02998047
852,5994.15107422
862,1418.48405762
863,1317.20393066
864,1500.58427734
865,3571.14580078
868,6481.23037109
872,1558.85400391
879,4997.17675781
880,1504.65429688
883,1242.63554688
886,1454.24753418
923,1754.97861328
924,1477.0979248
932,1379.71098633
945,6183.30732422
947,6615.33037109
948,2178.69482422
955,2884.82348633
963,4136.17617188
979,1559.16340332
989,1483.38730469
994,3089.12788086
995,1891.11682129
998,1377.67163086
1000,4101.60126953
1018,1689.76391602
1019,1768.75712891
1028,1750.06950684
1034,1287.3112793
1038,1571.86259766
1040,1351.10783691
1042,1335.23015137
1057,6976.49394531
1058,2198.43120117
1063,1013.02009277
1066,4613.53935547
1071,4204.41132813
1073,4105.0081543
1074,3017.36411133
1077,2804.01416016
1080,9569.12617187
1088,860.91619873
1096,784.674694824
1097,11634.7507813
1105,5535.55488281
1115,1920.73642578
1116,3063.39746094
1122,2327.44941406
1130,4960.92099609
1133,1036.61862793
1137,1872.15656738
1140,1956.67001953
1143,7441.47441406
1149,5022.63945312
1150,957.131884766
1153,754.117834473
1157,861.003796387
1180,657.083911133
1183,851.915844727
1188,1634.7184082
1193,1115.88122559
1200,758.556689453
1209,3950.89570313
1214,1996.56010742
1219,2018.86772461
1223,6008.30449219
1227,828.504455566
1228,1567.34848633
1229,4730.58125
1233,1013.35021973
1238,6319.59765625
1239,1991.17387695
1241,3229.13432617
1243,1777.72487793
1244,1224.01696777
1245,3491.09418945
1277,4342.62978516
1279,3267.8640625
1292,11142.8064453
1293,1415.41523437
1299,9927.02597656
1304,2954.19101563
1313,3733.16220703
1328,2297.95161133
1330,1066.10046387
1334,1529.62080078
1335,1319.75810547
1336,5974.72333984
1341,1034.75065918
1344,1150.54665527
1351,807.764025879
1352,2780.31655273
1354,1520.07971191
1368,4092.03916016
1373,1424.09213867
1375,675.103955078
1381,1601.9956543
1384,5035.2578125
1385,4192.02226562
1388,5698.27568359
1401,5495.10048828
1402,2521.45581055
1404,1533.4407959
1406,1441.2470459
1409,1101.02214355
1422,1435.05878906
1429,3171.94946289
1433,5568.83134766
1438,1069.07626953
1444,1194.47023926
1446,1105.75476074
1450,1140.43122559
1451,746.309680176
1454,1826.13666992
1458,2209.61713867
1461,3349.36137695
1464,6047.33212891
1465,1013.990625
1478,2045.04155273
1479,1704.2802002
1480,2633.24331055
1484,2296.73691406
1486,941.696435547
1488,902.019799805
1489,3402.85976562
1491,1017.07353516
1507,2088.75620117
1515,2068.47675781
1519,2840.7425293
1528,1815.89399414
1529,993.929003906
1530,2885.61586914
1532,1183.75449219
1541,1625.50068359
1542,3313.71572266
1547,1450.92209473
1549,1104.93847656
1553,2234.06416016
1554,2905.49331055
1555,1371.31347656
1559,1551.52756348
1565,1565.60661621
1568,1118.88659668
1576,3243.57236328
1579,986.2796875
1592,887.3
1596,3255.74594727
1605,931.626049805
1607,1593.49143066
1612,2213.80014648
1617,3019.43764648
1619,2403.42353516
1620,7933.80703125
1624,2644.43730469
1627,1339.34018555
1633,1680.11455078
1636,1229.65266113
1639,1080.91228027
1640,4818.12089844
1644,1133.32055664
1646,1444.12431641
1647,2529.16469727
1654,1335.27719727
1655,3153.27182617
1664,6148.41230469
1665,2136.31660156
1667,4887.50234375
1669,1158.36918945
1678,2170.64116211
1682,2009.25678711
1689,1015.00710449
1690,2580.54492188
1693,5085.05419922
1695,921.914306641
1705,2312.91982422
1706,2475.53598633
1708,1984.32851562
1716,1969.66669922
1720,8842.80703125
1722,1610.7184082
1749,4047.04550781
1750,1597.05776367
1751,5852.58662109
1760,2904.02387695
1763,4067.33515625
1770,1479.12705078
1777,2070.62397461
1785,5882.86884766
1791,1193.06330566
1794,4417.3359375
1800,1203.09089355
1816,1298.87280273
1817,1061.07216797
1821,3297.54780273
1836,1421.55637207
1838,1613.65478516
1851,1919.03085938
1852,2799.60068359
1854,2350.88549805
1856,795.826733398
1865,776.067358398
1872,1075.99394531
1878,822.537365723
1880,929.505029297
1881,1391.41542969
1882,1856.07458496
1886,862.235522461
1892,1601.60566406
1894,2344.26225586
1898,2535.51054687
1899,2859.96103516
1902,1211.86245117
1903,4086.36826172
1906,1334.80234375
1910,2308.23999023
1911,1781.17138672
1914,3302.08857422
1929,3114.5284668
1932,1412.33879395
1952,981.892675781
1959,1339.20666504
1960,1720.53522949
1976,4229.86777344
1980,2906.68691406
1981,1956.48491211
1987,2227.31923828
1994,1611.86977539
2000,854.189038086
2008,2144.03027344
2011,2246.98881836
2012,5070.28662109
2019,1747.64375
2022,3527.45478516
2024,7698.39423828
2028,887.654858398
2030,3630.72890625
2031,6892.19365234
2047,1782.00244141
2049,676.406225586
2050,1523.99440918
2051,4591.7828125
2056,1689.76818848
2057,1000.90622559
2059,2230.20766602
2069,3702.15009766
2085,1752.36315918
2089,930.93034668
2090,1544.91342773
2101,2882.34042969
2114,2535.08442383
2115,1347.52368164
2118,1270.26784668
2119,2427.76274414
2125,1544.66518555
2128,3319.58710938
2129,1508.41103516
2132,1688.59628906
2133,2313.27412109
2135,751.733532715
2136,1752.19057617
2143,1230.23132324
2144,1152.11015625
2145,2707.33779297
2152,2297.77070313
2160,3408.45400391
2166,1542.03720703
2169,1143.65302734
2170,1630.69597168
2172,1665.8451416
2181,1657.99816895
2183,1766.60297852
2185,2815.48569336
2188,2451.85136719
2189,2106.86782227
2194,4975.27226562
2202,1495.51308594
2208,2840.02260742
2227,1934.54819336
2230,5395.78105469
2235,2354.10322266
2236,1686.32121582
2244,7387.84785156
2248,1429.18513184
2252,1372.83464355
2254,1603.89020996
2260,5236.66748047
2263,1953.16943359
2274,1539.4762207
2277,971.772631836
2279,6269.23144531
2280,11941.3613281
2283,2740.79658203
2284,783.390063477
2288,3204.23085937
2292,1989.85849609
2295,5195.75537109
2296,1276.67641602
2299,2580.21665039
2315,5072.52060547
2318,1553.88474121
2329,10796.7457031
2337,1485.83481445
2340,1001.59790039
2342,1631.32937012
2347,2440.48803711
2349,4211.00019531
2354,1299.94394531
2361,2383.66577148
2370,1556.06623535
2378,3150.52324219
2382,3698.41899414
2387,1422.1668457
2389,2077.46362305
2394,1381.06005859
2396,2139.35429687
2400,2653.78383789
2407,2604.44321289
2414,1100.91689453
2415,1863.73415527
2421,2169.08276367
2427,1538.5109375
2428,2377.28417969
2430,2657.95024414
2435,2446.6734375
2445,5902.13310547
2446,1646.82226562
2447,1299.9067627
2449,1936.1604248
2451,1791.57600098
2458,14479.4427734
2462,10693.996875
2463,2995.53129883
2467,2074.43989258
2471,6045.92705078
2475,2545.80678711
2478,3162.92485352
2483,4150.09443359
2485,1153.23276367
2487,1111.40014648
2494,708.54777832
2497,1795.84511719
2499,1493.71445313
2503,1497.97126465
2513,2901.04243164
2515,1989.11865234
2522,1723.7520752
2523,1351.79619141
2528,2701.2065918
2532,4957.98261719
2536,1150.14970703
2538,1531.23200684
2539,976.876342773
2540,2450.94169922
2545,5170.64248047
2548,1059.41298828
2549,957.926708984
2553,2485.05942383
2563,1741.32275391
2566,2107.3246582
2574,1429.6987793
2575,2730.46079102
2584,2782.83935547
2588,2451.51328125
2589,960.894750977
2592,1600.03891602
2596,1451.49406738
2598,1596.21965332
2602,939.06171875
2603,1500.09196777
2607,2495.40742188
2609,1486.20175781
2611,5634.11767578
2627,1601.54182129
2628,1882.12009277
2630,3130.23540039
2633,2220.3824707
2636,6956.29648437
2640,997.614648438
2641,1215.40322266
2657,4674.29960937
2659,996.987841797
2662,1063.10488281
2663,1834.76252441
2667,2257.32988281
2670,884.864868164
2682,2270.70136719
2694,3235.97299805
2699,6572.19726562
2700,2812.28999023
2703,5436.19541016
2708,2189.16171875
2714,924.67902832
2725,703.178674316
2726,1273.43730469
2727,1331.63479004
2732,2116.42797852
2733,5308.58466797
2736,5346.05205078
2745,2076.11333008
2760,1307.80737305
2764,1935.93720703
2765,6366.76943359
2766,596.594934082
2775,2173.48618164
2783,1734.68166504
2784,1115.7291748
2786,2246.86538086
2801,1308.06672363
2803,1788.91210938
2813,5504.79511719
2815,7192.62050781
2816,1593.06589355
2818,2926.21655273
2819,2261.5434082
2822,1310.59438477
2825,1720.51594238
2826,1432.02885742
2830,1594.78950195
2834,1299.05849609
2835,5420.52675781
2856,2703.75957031
2873,5922.75
2886,5294.43476563
2892,3077.8293457
2896,958.733911133
2897,1038.29970703
2899,2086.53828125
2901,1061.21728516
2909,5375.89277344
2914,3340.33276367
2915,1165.88427734
2916,2420.71357422
2919,859.391040039
2926,2300.73886719
2927,1826.07487793
2933,1552.53461914
2934,3026.22304687
2941,1753.16159668
2942,1759.29812012
2946,2582.67050781
2949,1714.28071289
2952,1628.90424805
2957,9148.30878906
2962,1871.41835937
2963,965.042553711
2965,1883.24055176
2966,5981.55546875
2971,2179.21025391
2975,685.778662109
2979,1129.15332031
2985,8849.17246094
2995,2493.74672852
2996,1374.71130371
3001,3150.21430664
3007,2299.20458984
3008,868.185961914
3014,3421.60859375
3017,10266.4082031
3021,1390.87412109
3025,2522.4074707
3026,1016.75742187
3034,2292.91435547
3035,2514.11816406
3044,2980.06811523
3046,3187.38798828
3047,5520.68398438
3057,3386.30693359
3059,6460.91962891
3063,3771.3340332
3065,1334.87617187
3067,2371.665625
3069,1387.21032715
3076,3439.90488281
3086,1245.12961426
3088,2247.79790039
3090,1870.17050781
3096,2831.70107422
3100,1131.0447998
3102,2018.34804687
3103,2099.92885742
3107,1035.35075684
3118,1217.54243164
3120,4125.48085938
3123,2095.03232422
3128,1207.58583984
3132,1553.6378418
3140,1631.40151367
3152,2532.54926758
3165,3169.83129883
3183,1589.0609375
3190,1056.09313965
3197,1810.72255859
3201,1396.43068848
3203,1735.23037109
3214,2582.73959961
3219,2016.07749023
3220,1423.5449707
3221,4162.26806641
3229,1586.09179688
3234,1100.7612793
3235,3244.25307617
3240,1748.11691895
3241,1505.25405273
3249,2019.00966797
3254,905.289770508
3264,4116.55136719
3266,1962.67495117
3270,860.691772461
3282,2008.98476562
3285,1729.30822754
3289,1249.82910156
3291,1558.16606445
3295,2101.35927734
3299,860.183569336
3302,1531.77658691
3303,6114.87207031
3308,3400.00009766
3309,3763.20493164
3324,2177.83398438
3327,5758.07080078
3330,3957.45390625
3335,1310.4114502
3339,1745.2395752
3340,2595.29106445
3343,1438.68996582
3350,2757.66538086
3353,1670.29870605
3356,8078.37148438
3361,3410.59829102
3368,1071.73649902
3376,1505.85375977
3381,1121.96298828
3383,2495.62338867
3397,2862.16474609
3403,2234.93857422
3405,1762.13203125
3410,1500.83115234
3412,2222.28046875
3416,2756.04106445
3417,1702.89135742
3423,2842.18193359
3427,6538.35019531
3435,3251.06625977
3439,1197.91262207
3441,2369.20483398
3450,1429.62619629
3453,948.144921875
3454,1337.74973145
3458,8574.11875
3459,1620.14360352
3467,3341.05019531
3469,5147.45175781
3477,1122.59265137
3478,8272.39238281
3482,926.154638672
3484,5094.09228516
3506,2426.86713867
3515,6638.28818359
3522,3222.03120117
3523,1546.88996582
3526,1334.13366699
3532,1550.15119629
3534,1814.77775879
3537,1096.8078125
3539,1017.10690918
3542,4522.13769531
3545,1259.72426758
3552,1690.02192383
3554,1314.99709473
3573,1946.46713867
3576,1214.65393066
3577,2729.96210938
3580,1658.78662109
3583,1068.28132324
3584,1583.34506836
3609,1176.42382812
3613,5117.57304687
3623,2117.41113281
3624,3622.63725586
3638,8170.19492187
3642,2103.31582031
3643,2556.9253418
3647,1416.85500488
3653,1895.08813477
3654,4262.29365234
3656,1549.39914551
3658,812.361352539
3659,3755.08676758
3663,6552.72939453
3664,3059.21152344
3666,865.08034668
3681,1404.6482666
3689,2711.83916016
3694,2778.86171875
3695,1511.25400391
3699,1511.48103027
3701,2396.48857422
3704,3421.66958008
3721,1146.55822754
3726,3917.04116211
3727,2710.38198242
3729,2642.33505859
3731,3845.75493164
3738,1476.03981934
3740,2679.00400391
3744,2027.12958984
3757,1056.76352539
3758,913.658520508
3778,1627.01113281
3781,3798.66782227
3790,6196.93427734
3796,1395.90634766
3798,6817.55517578
3804,1210.59072266
3813,1126.98041992
3814,1102.15043945
3815,2734.53779297
3818,2126.30541992
3823,2784.74892578
3826,7354.64150391
3831,1608.89172363
3834,3762.35844727
3835,2722.62314453
3849,2397.04848633
3850,2604.77915039
3855,2408.76870117
3864,2575.63500977
3867,2052.2527832
3871,1226.11936035
3879,1780.56223145
3880,2486.78935547
3882,3734.89990234
3884,9256.95683594
3893,1792.79069824
3895,1618.3560791
3901,2896.52246094
3903,1032.62124023
3913,1552.5890625
3921,2182.79350586
3929,2444.80073242
3947,847.047180176
3962,1893.05205078
3963,995.068334961
3966,1709.24135742
3975,1656.48000488
3976,6549.01445312
3977,2942.71552734
3978,1157.91096191
3979,933.870898438
3983,1885.05864258
3985,802.207543945
3989,8765.06542969
3992,1918.30361328
3995,2225.28911133
4008,2326.0628418
4013,1902.25097656
4029,1698.31958008
4035,3373.32529297
4040,2180.25322266
4048,855.10546875
4060,2106.50522461
4066,1296.54189453
4075,882.59609375
4079,2480.77802734
4083,1139.88654785
4091,1858.47583008
4092,6341.20302734
4093,2871.74638672
4098,2925.15761719
4108,1522.76923828
4109,913.850878906
4110,2978.68842773
4116,2131.03959961
4129,1799.05209961
4130,4330.68164062
4140,2122.56479492
4146,1597.03371582
4150,3909.16293945
4151,7907.434375
4153,1451.54094238
4169,5935.93818359
4170,2125.18168945
4179,1630.12990723
4183,4040.49692383
4188,3218.78789062
4190,1558.34750977
4193,1511.50219727
4201,7653.17724609
4205,1235.35407715
4210,2448.89038086
4226,2064.20537109
4229,1840.94758301
4241,2832.12636719
4242,1267.36948242
4257,3573.24033203
4258,722.742810059
4260,2519.14770508
4263,5393.23867188
4267,814.689599609
4273,2210.68764648
4274,1884.51113281
4277,1278.60334473
4281,1530.25270996
4283,4820.42626953
4293,2698.71733398
4294,1443.80380859
4305,3710.29863281
4307,3101.85664063
4318,1572.72927246
4325,2276.05883789
4327,4542.83027344
4332,2987.73891602
4335,4178.65976562
4336,4150.25703125
4337,763.443701172
4339,4130.33183594
4343,1363.73366699
4346,945.203662109
4348,1719.08852539
4350,3875.09770508
4358,2255.02558594
4359,1895.22802734
4363,1857.2309082
4366,4345.41875
4374,1001.11918945
4375,2257.43911133
4377,1145.50131836
4393,3079.39462891
4395,2387.9418457
4400,1011.15158691
4402,6480.89501953
4404,7290.00253906
4415,2349.53691406
4418,2086.64360352
4422,1481.76496582
4430,1365.59421387
4432,1918.54023437
4433,1180.22839355
4435,5651.51572266
4438,2004.42382812
4444,1998.0925293
4447,2068.30458984
4451,5193.73603516
4452,1942.34086914
4457,1479.85131836
4459,3541.61948242
4469,1389.53395996
4471,8447.69570313
4486,1203.61989746
4488,2466.37460938
4510,1400.44013672
4515,952.807446289
4527,4038.94711914
4530,1053.89331055
4534,872.634082031
4535,4042.52763672
4536,1299.71716309
4548,2915.53237305
4549,1630.17644043
4551,5423.75966797
4556,2542.28178711
4559,779.734814453
4564,1334.2060791
4570,4144.03974609
4575,7606.7296875
4584,3134.11796875
4585,2816.31362305
4591,1951.16220703
4592,2702.19106445
4593,1963.34643555
4594,1172.17316895
4598,1143.41604004
4607,2500.27910156
4608,996.696386719
4620,2302.50820312
4621,3213.15429688
4625,2770.33476562
4635,2748.9777832
4638,5067.73710937
4652,2684.05981445
4657,2655.38125
4658,2072.20610352
4666,5755.53193359
4672,1419.33093262
4676,2939.48115234
4680,1137.92636719
4681,6130.34589844
4683,3323.86855469
4684,1118.12666016
4689,2556.02929688
4690,2686.38916016
4692,1856.49213867
4697,1904.04831543
4700,1901.21489258
4705,16641.5095703
4721,1938.03769531
4726,1910.0871582
4729,937.297460937
4731,4663.77919922
4736,2174.66191406
4739,1859.56513672
4740,1802.85837402
4753,1136.5840332
4754,2527.19389648
4755,5045.81992187
4756,1114.19912109
4759,1728.5828125
4764,1303.71433105
4771,2676.68452148
4772,1752.2560791
4776,867.562719727
4780,2852.60878906
4784,1558.63774414
4786,1395.95664063
4787,3271.32587891
4789,1024.92568359
4794,1966.24345703
4800,1740.53154297
4807,2965.81386719
4813,7526.45273437
4818,2284.29448242
4823,10121.6335938
4824,1843.18522949
4829,2483.22231445
4830,933.007592773
4835,2349.51547852
4844,1694.12819824
4845,1655.0315918
4846,2418.43867188
4847,830.432250977
4854,2544.55219727
4857,3105.56323242
4861,973.989746094
4863,1310.60285645
4866,2771.05634766
4869,3907.5690918
4871,1464.59729004
4872,2064.91079102
4875,2797.31796875
4877,9551.94082031
4878,1005.62121582
4885,1839.94455566
4886,1607.26853027
4888,3822.8800293
4890,1225.02546387
4896,1070.02878418
4899,2313.57216797
4913,747.007434082
4916,2117.53461914
4920,3887.69243164
4925,2699.33510742
4934,2105.46435547
4941,2568.83671875
4946,1650.81162109
4954,2968.05527344
4956,1316.68974609
4958,4648.39462891
4965,1234.88603516
4966,1228.2869873
4970,2464.32880859
4977,1854.09318848
4980,2685.9534668
4984,1869.28317871
4995,942.32512207
4997,2668.07397461
4999,2215.87919922
5005,3446.28134766
5011,1591.45603027
5015,2338.7512207
5016,2554.39619141
5019,2841.33891602
5024,2119.61831055
5030,2018.91000977
5031,1639.66774902
5034,1956.86379395
5047,10563.1949219
5048,2339.91811523
5052,1253.2564209
5061,2004.82363281
5062,18288.3425781
5067,3589.5559082
5068,4555.36669922
5077,1431.36000977
5079,1938.90795898
5090,3121.72573242
5094,2211.14150391
5103,1953.12485352
5104,888.151513672
5106,2107.15830078
5107,2082.86201172
5110,1206.77382812
5114,1723.40749512
5116,4154.71455078
5121,5584.26767578
5122,3016.71665039
5124,976.719921875
5132,3940.72333984
5133,1806.37492676
5138,2017.34160156
5143,2527.01162109
5153,1482.91914062
5154,1946.37260742
5155,852.521044922
5160,1753.57077637
5169,4091.80029297
5172,3488.02905273
5173,3011.81918945
5179,1027.18916016
5182,2831.67109375
5187,1156.97312012
5192,2926.24951172
5211,1298.72316895
5213,3243.14648438
5219,942.058374023
5225,2658.63442383
5226,1085.70500488
5227,4486.82041016
5228,2024.30166016
5239,3251.09570312
5241,1468.65383301
5244,2161.65947266
5248,3856.05507812
5260,1217.50273438
5266,1114.93190918
5273,1913.92983398
5280,7217.70791016
5298,4095.30805664
5300,1066.20983887
5306,3424.20766602
5307,1173.39187012
5311,4475.48535156
5316,1150.36606445
5323,833.915100098
5332,1683.65471191
5336,1718.9331543
5338,1034.54230957
5342,3103.78393555
5347,1222.65878906
5355,3781.87973633
5357,1909.4362793
5362,1462.6576416
5363,1179.82995605
5364,985.271655273
5366,2022.20708008
5374,4978.72685547
5375,741.049707031
5379,2780.00107422
5380,2506.11176758
5383,840.208459473
5385,1539.003125
5390,2088.39736328
5393,4455.36767578
5398,2146.01625977
5411,2786.0046875
5414,915.974731445
5429,1443.57255859
5432,9068.57578125
5436,1228.40900879
5437,4817.53535156
5439,1139.20292969
5440,3309.43613281
5449,1382.14719238
5458,1265.12214355
5460,886.032446289
5462,1182.93461914
5463,2191.80317383
5465,2439.81152344
5467,3497.52636719
5475,2635.07749023
5483,1979.4605957
5485,1344.95002441
5489,1681.00209961
5493,2718.64819336
5497,763.394177246
5501,1415.23269043
5506,1316.41950684
5507,1495.80539551
5510,2873.32138672
5524,4340.92558594
5531,1270.99694824
5542,3589.54501953
5543,1854.53664551
5544,4403.09189453
5552,1756.88125
5560,2327.09130859
5563,3823.45327148
5573,2543.88652344
5579,1055.69619141
5584,3005.75683594
5585,9249.75117187
5594,1493.4119873
5595,1975.51943359
5597,1804.10905762
5598,1448.53469238
5604,1651.9265625
5606,1540.51713867
5610,1111.35559082
5615,4330.07871094
5631,1329.38195801
5637,1500.3871582
5646,1574.27597656
5656,3111.67851562
5658,11062.6121094
5666,1495.47512207
5668,2378.62978516
5673,1400.04819336
5680,1273.77233887
5691,2622.49160156
5692,6818.42128906
5693,2014.71645508
5697,3357.23359375
5698,1667.64755859
5700,1956.73740234
5704,2156.89599609
5705,1898.26467285
5707,1057.54797363
5710,947.895678711
5716,869.106274414
5720,1568.35131836
5722,2285.81484375
5727,1955.653125
5733,1363.79160156
5737,2390.88583984
5742,3523.53818359
5747,991.125537109
5760,2928.80185547
5774,1442.05400391
5788,5092.76611328
5796,1715.45383301
5797,1429.86164551
5800,2402.18320313
5812,1452.1776123
5814,1155.83459473
5818,1170.62006836
5819,3430.93798828
5823,4934.25585938
5826,2523.34077148
5830,1693.1324707
5831,1504.38120117
5846,2548.17856445
5864,2222.12573242
5869,677.600500488
5870,3692.14995117
5879,1411.66464844
5883,9665.18144531
5886,1213.87580566
5889,4877.36630859
5904,2110.57319336
5905,1042.82106934
5910,3074.95170898
5911,2132.09980469
5914,1741.26298828
5915,1684.68271484
5920,1137.19301758
5925,1814.97595215
5926,1672.32880859
5934,2631.80649414
5939,3002.09799805
5941,1077.95803223
5943,1021.00571289
5949,3215.77631836
5961,1751.73349609
5965,4612.21367187
5966,2520.60600586
5969,745.507250977
5970,2465.29130859
5978,3001.25258789
5979,2552.49223633
5983,1355.93188477
5985,6108.14882813
5989,1278.85024414
5997,1531.31569824
6004,2175.62182617
6010,3922.96757812
6013,1425.7104248
6019,1556.02573242
6020,1236.97402344
6032,1180.4736084
6036,4489.27148438
6037,5473.69794922
6039,1731.45463867
6050,1771.92167969
6051,1532.80429688
6053,4219.04804688
6057,1639.55185547
6059,1297.53447266
6067,4212.26113281
6068,1513.43569336
6075,1578.73312988
6078,839.514038086
6079,4838.03320312
6080,3492.81040039
6082,4689.24609375
6084,1209.6347168
6091,2816.19814453
6092,1349.47431641
6093,5222.49052734
6096,1791.05437012
6102,1780.6279541
6105,1666.99812012
6116,1567.29035645
6122,884.303833008
6126,1000.91203613
6131,3929.69672852
6140,5073.71347656
6141,1178.44328613
6146,925.160571289
6147,2367.2625
6157,2844.35361328
6162,2431.61425781
6163,2334.7409668
6165,2144.68427734
6170,6632.63828125
6208,1855.89182129
6216,4134.11582031
6218,1703.31196289
6223,2595.79511719
6224,2054.26914063
6227,1779.89238281
6240,9286.02578125
6241,1589.80537109
6246,1242.77648926
6248,4101.14038086
6249,1212.39526367
6255,1609.94526367
6261,3079.20917969
6262,7168.13984375
6269,1597.30388184
6271,2229.61162109
6278,2685.85234375
6284,1645.80224609
6285,1508.21469727
6287,1092.46936035
6288,2287.31616211
6291,2188.85605469
6296,948.712207031
6297,3231.07373047
6304,1781.12770996
6309,3093.68427734
6310,941.91484375
6311,2464.56884766
6316,1125.85466309
6319,1556.72919922
6332,9407.07714844
6335,6150.68447266
6336,1265.47175293
6341,1068.12565918
6359,1230.46010742
6369,1745.82702637
6375,739.559460449
6378,3108.82104492
6380,3307.05043945
6385,9901.87773438
6387,8032.83271484
6391,2628.59023437
6392,741.746008301
6393,2503.34375
6400,833.427563477
6411,2698.81518555
6415,2094.95439453
6416,2301.23022461
6419,2734.85209961
6421,1301.29997559
6432,2355.23432617
6438,1608.0904541
6444,917.913256836
6445,1540.98937988
6446,1260.91843262
6448,7630.06835938
6452,1329.78525391
6459,1981.7421875
6470,3767.13876953
6475,882.348608398
6484,2465.60595703
6492,2482.040625
6502,1726.25974121
6505,1267.15476074
6506,1816.73117676
6513,2090.59833984
6514,3113.97275391
6524,4803.18701172
6525,697.378967285
6528,1532.8767334
6529,8492.49882813
6531,1873.48427734
6538,1703.2034668
6541,3563.00087891
6546,2828.70029297
6553,835.698156738
6563,726.361621094
6567,1888.73300781
6586,5551.34257812
6588,2417.43579102
6589,4290.17392578
6591,3743.18740234
6596,1323.74987793
6607,1645.02717285
6613,9772.78554688
6615,1960.91535645
6625,1271.32260742
6629,3302.02587891
6630,2609.69038086
6632,1412.35725098
6640,915.09362793
6645,2723.26948242
6648,2114.27109375
6656,1669.9677002
6658,2516.92890625
6661,1576.73718262
6663,2201.01674805
6665,3042.97338867
6673,1743.19814453
6676,1900.40341797
6681,1223.47429199
6683,1636.1112793
6684,904.075390625
6695,1221.46020508
6697,1674.25856934
6700,2807.73696289
6702,1154.64516602
6703,1336.06369629
6704,3343.29008789
6712,4473.84541016
6716,4294.53994141
6723,1216.41994629
6733,3758.12700195
6734,2214.41269531
6739,3509.05249023
6743,642.704016113
6746,1661.60241699
6756,1277.35847168
6758,1514.63676758
6765,1000.13911133
6772,2225.62382812
6776,3475.99726563
6777,1731.30942383
6784,3032.17436523
